url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Tout simplement parfaites !,nathou95,29/05/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"Recette Absolument delicieuse, adoptée par toute la famille! L'essayer c'est l'adopter! ",Cyncynatty,05/02/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"J'étais sceptique...et bien j'avais tort !
Recette délicieuse à adopter !
",lollipoppins,02/02/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"Très bonne recette, je suis ravie étant intolérante au lactose, en revanche j'ai divisé la quantité d'huile et de sucre par deux. ",relrel971,13/04/20,4
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Vraiment délicieux. Personne ne s'est rendu compte qu'il n'y avait pas de lait.,Plumeck48,13/02/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"Super recette car je n'ai jamais de lait, j'ai ajouté une rasade de rhum....",puppy38,04/02/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Excellente recette quand on n'a pas de lait et qu'on veut vraiment faire des crêpes. Je n'y ai vu aucune différence avec des crêpes avec du lait. ,14Lisa,04/02/20,4
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Bonne recette qui dépanne bien quand il y a plus de lait dans le frigo.,MiissCora,29/01/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Très bon. J'ajoute une pointe de bière pour la légèreté.,AlexJ13,15/01/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Bien,pendiss,26/12/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Très bonnes crêpes. Super pour les intolérants lactose !,stefany1481,10/12/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Je garde la recette ! ,Darjah,09/12/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"Je n'avais plus de lait et pas de possibilité d'en acheter, plus de quoi faire un petit-déjeuner non plus. Alors j'ai cherché une recette sans lait et c'est celle-ci que j'ai trouvée, j'ai fait les crêpes à l'instant et je suis très satisfaite ! Et même ravie ! On ne sent pas qu'il manque quelque chose, elles ont la même consistance que d'habitude. A refaire.",Emilie_2305,26/11/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Très bonne recette quand on manque de lait !! Crêpes un peu plus épaisses que les recettes avec du lait.,Rosaudrey,20/11/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Crêpes sans lait = galette donc ce ne sont pas des crêpes bretonnes.,arnaudlb29,20/08/20,1
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"Super bon, j'ai mis un peu moins d'eau (300 mm). Crêpes bien moelleuses.",Erlebnis,24/07/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"Je n'ai pas mis de sucre pour en faire des salées et des sucrées, très bon.",Tinouit,24/04/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Je garde la recette !,Alix_Alw,14/04/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),Merci ;),As05,24/08/20,5
http://www.marmiton.org/recettes/recette-avis_crepes-sans-lait_20827.aspx,Crêpes (sans lait),"Je l'ai essayée deux fois ! La première était moyenne, un peu trop liquide et fragile. En revanche, la deuxième est un succès ! J'ai ajouté un peu de farine et d'oeufs pour plus de portions. C'est vrai qu'elles sont plus légères. Bref j'adopte. ",Minivil,06/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Je n'avais pas de fécule, donc tout le poids en farine, et bien ça s'est très bien passé ! A refaire.",MissClotaire,08/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Gâteau réalisé avec des prunes du Kent, un délice! J'ai suivi la recette à la lettre et le temps de cuisson était parfait pour mon four. Moelleux et léger, ce gâteau a été apprécié par grands et petits qui en redemandent. Merci! ",nazoco,29/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Très bon. J'ai adore ce gâteau avec cette pâte légère et fondante. J'ai décidé de prendre cet appareil confectionné selon cette recette comme base à mes gâteaux avec 130 g de sucre et de la farine avec de la fécule incorporée. Effectivement le temps de cuisson est plus long chez moi mais cela vient du four sûrement. J'ai essayé avec des pommes caramélisées, des prunes jaunes, et aussi coupé en deux avec de la crème pâtissière, de la mousse au chocolat, des fruits rouges. Super comme base pour un gâteau. Merci encore.",lalilolio,18/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Excellent, délicieux et simple ! Bref à faire et à re-faire encore un délice...",nord59173,16/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,Excellent ! J'ai suivi les conseils en mettant moins de sucre et deux oeufs. J'ai mélangé au batteur électrique et parsemé de sucre perlé. Un délice.,nanoute59,11/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Gâteau très moelleux, facileà faire. J' ai mis les prunes dans le fond du moule comme indiqué. Mais je n' ai pas essayé de le démouler ensuite .",domi64340,10/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Un gâteau simple à faire et absolument délicieux. Fondant, croûte caramélisée, un délice. Il m'a fallu allonger considérablement le temps de cuisson mais je pense que ce problème vient plus de mon four. Dessert à refaire.",genevievedaix,07/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"En effet, je trouve que 40 min à 200°C, c'est certainement trop. J'ai laissé 10 min à 200°C puis 25 min à 180°C. La prochaine fois, je ferai certainement 40 min à 180°C.",Lolalyon,06/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Délicieuse recette ! Le gâteau est moelleux à souhait, gourmand et original. Rien à dire sur cette recette, les dosages et la cuisson sont idéaux, et les prunes sont succulentes ainsi cuisinées ! Je garde cette recette sous le coude.",mewwi,28/07/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,Juste parfait ! Je l'ai testée hier. Tout a été englouti et déjà refait cet après-midi !,vladilir,27/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,Très bon gâteau. Le fait de mettre les fruits par dessus la pâte rend la pâte plus onctueuse.,letac,12/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Parfait, très bonne recette.",Famguillot,12/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Excellennnnnnnnnnnnt, accompagné avec un smoothie fromage blanc prunes et une pomme. Je pense tester avec d'autres fruits",lucciana,05/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,J'ai mélangé les prunes à la pâte : démoulage sans problème. Nous avons tous aimé ce gâteau.,Sandrine62850,25/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,Très beau et très bon gâteau. J'ai respecté la recette et le résultat était au rendez-vous. Tout le monde a apprécié. J'utilise un moule en silicone souple donc absolument aucun problème de démoulage. ,CEJYM,25/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,Très bon gâteau... J'ai suivi la recette à la lettre... Par contre le démoulage et la présentation laborieuses....dommage car c'était bon,edua,26/04/20,2
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,J'ajoute un peu de sucre perlé sur le dessus pour plus de croustillant !,delfinou,15/10/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"J'ai amené ce dessert chez un ami et ce fut très apprécié ! Merci pour la recette super facile en plus ! Ayant lu les commentaires, j'ai beurré et fariné mon moule et n'ai eu aucun problème pour démouler. Juste mis un peu moins de sucre que prévu. ",Zerline,22/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,"Très bon, mais dans mon cas, le fait d'avoir mis les prunes au fond la rendu indémoulable ! Sinon la texture du gâteau est top, mais à refaire avec d'autres fruits ou en les mélangeant directement à la pâte.",bebepuce85,21/07/20,3
http://www.marmiton.org/recettes/recette-avis_gateau-fondant-aux-prunes-de-missc_73842.aspx,Gâteau fondant aux prunes de missc,Effectivement 30 min à 180°C suffisent. J'ai déposé les prunes et abricots sur la pâte et non l'inverse. C'est aussi succulent avec 2 œufs et moins de sucre pour les régimes ; il est encore plus léger en battant les ingrédients au fouet électrique. Rapide à réaliser et une réussite à coup sûr !,odile,21/07/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Je sais pas si c'est moi qui est raté quelque chose, mais j'étais bien loin de l'image proposé, en plus le chocolat est resté au fond ... bien pour l'idee de base mais il faut changer des trucs. ",ThibaultLePetitBoss,19/05/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,Très bon !,jahyan02,27/11/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,Le chocolat re-durcit dans le fond de la tarte en se refroidissant. Il faudrait le mélanger avec du beurre fondu.,kortex200885,25/03/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Merci pour cette recette ! Calorique certes, mais très bonne !! Et tellement simple et rapide à faire ! J'ai mis un peu moins de chocolat que sur la recette et un peu moins de sucre. Je recommencerai c'est certain.",pixelgraffiti,31/08/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Recette excellente mais je l'ai un peu modifiée. J'ai mis le chocolat comme ci-dessus, mais j'ai mis les poires coupé en lamelles épaisses et je les ai parsemées de noix de coco râpée avec de la crème fraîche...excellent je l'ai mangé froide un délice.",Valjuliette,07/02/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Perso je suis contente. Rapide, économique et très bonne, merci.",Patricia_2058,08/06/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Le chocolat, est très lourd, on sent peu le goût de la poire.",catherine_3612,17/04/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Vraiment pas terrible, personne n'a aimé.",arielle_7,14/03/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Aspect pas glop, très calorique surtout que pour une pâte feuilletée il vous faut bien 2 plaques 1/2 de chocolat! Et plus sucré qu'autre chose...",Sophie46,08/05/20,1
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Fabuleux... Avec 2 oeufs, un mélange crème fraîche + fromage blanc et un peu tiède... Merci pour cette recette, je passe pour une excellente cuisinière maintenant!!!",Florence_113,06/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"J'ai voulu essayer cette recette pour comparer avec l'autre recette de tarte chocolat poire facile fournie sur le site. Résultat des courses, je préfère de loin la première version! Je vous conseille à tous de la tester, je suis sûre que vous remplacerez immédiatement cette pâle copie!",veronique_37,29/03/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,Très simple et du meilleur effet... Les amateurs de ce genre de tarte vont adorer !,francoise_55,10/08/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Il faut que les poires soient recouvertes de crème fraîche, si ce n'est pas le cas, rajoutez-en (j'en ai rajouté 25g). J'ai trouvé qu'il n'y avait pas assez de chocolat (pour le moule à tarte que j'avais), j'ai donc rajouté 50g de chocolat fondu à la fin, sur les poires. Un peu plus lourd pour ceux et celles qui tiennent à leur ligne, mais tellement bon! Très simple à réaliser, en plus.",Charlotte_22,13/02/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Pour éviter que la tarte brûle ou que la pâte ne soit pas assez cuite, il est possible de faire précuire la pate avant de la garnir (en la mettant à four pas trop chaud couverte d'un papier et de fruits secs ou de riz).",Vincent_13,26/09/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Très bon, mais il faut rajouter un coulis de chocolat...",Gwen_5,26/09/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,Je conseille cette tarte a tout le monde: c'est hyper facile et hyper bon! ;o),Sophie_84,11/06/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Mettre moitié poire et moitié ananas. Avec un four à chaleur tournante, +/- 15 minutes de cuisson.",christelle_33,01/05/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,"Délicieux, super rapide et simple, et on peut avoir les ingrédients en réserve pour dessert de dernière minute. Mais il faut mélanger le chocolat et la crème fraiche et poser les poires dessus (je ne mets pas le sucre, cela allège un peu...).",Dominique_33,07/04/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-poire-chocolat-facile_13059.aspx,Tarte poire-chocolat facile,Mettre seulement une plaque de chocolat et faire cuire à feu plus doux : le chocolat se mélange à la crème. Mes copines de bureau ont adoré.,moiencoremoi,06/02/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Très bonne tarte mais je pense que 45 minutes c'est trop car elle est un peu trop étouffante.,Citron08,15/04/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Parfait ! On a mis un yaourt à la place de la crème. A refaire... Tellement c'est bon ! ,m8bou,11/08/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,"Recette excellente ! Au boulot ou en famille, toujours du succès ! Et rapide à faire en plus :)",anaislf3,10/08/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,"Excellente. J'ai mis également des cookies aux pétites de chocolat blanc et noix de macadamia... Un pur délice, à refaire.",matheo92,15/07/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Excellente recette merci !!!,melissa27300,27/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,"Juste génial ! Un bon petit goût de nutella, du croquant avec les cookies.... Hummm. rien à dire !",annik74,06/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Délicieux et simplissime !,autan311,24/11/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Une vraie tuerie !!! Simple à faire et vite mangée !,AlexYoyo,02/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Excellent ! Rien à redire si ce n'est de ne pas trop la cuire à haute température mais à faible thermostat pour ne pas bruler la pâte. Je l'ai déjà réalisée 2 fois elle a fait l'unanimité à chaque fois. ,Souci20122012,25/08/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,"Simple et rapide à réaliser, il suffit à contenter les petits et les grands ! Attention à ne pas trop le cuire sinon la pâte brisé deviens un peu carton à mon goût.",Souci20122012,06/08/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Un vrai régal. ,chelsy1583,30/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,C'est vraiment super bon mais la pâte sablée ne cuit pas bien...,Eugenie_116,22/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Un pur délice !!!!!! Vraiment très facile !!!!!,kwistel,09/10/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,Le petit plus pour ma part des cookies au chocolat blanc avec des noix macadamia ...,fifie76,18/09/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,"Super ! je l'ai faite 2 fois , la premiere avec une pate sablée industrielle (rapide et tres bon ) et l'autre avec une pâte sablée maison ...un vrai délice pour tous les gourmands de chocolat !",karenette144,08/08/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,"Préparée en un clin d'oeil avec une pâte brisée toute faite. J'en ai déjà fait 3 cette semaine...Ben oui... Aussi bon, ça ne devrait pas exister! Ne pas lésiner sur le Nutella, et ne trop faire cuire, sinon elle a tendance à sécher. ",Fabienne_484,17/12/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-cookies-et-nutella_81279.aspx,TARTE AUX COOKIES ET NUTELLA,"Super bon!!! Dessert facile à faire avec des ingrédients simples, mes invités ont tellement aimer que j'ai failli ne pas y goûter. Mes invités m'ont tous demandé la recette .",titia44,30/12/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-crumble-aux-poires-et-amandes_11238.aspx,Tarte crumble aux poires et amandes,"Adoptée! Recette facile et rapide que j'ai quelque peu adapté. Un peu mois de sucre (150 g) et mélange de fruits en plus grande quantité que dans la recette, un régal!",ansolabehere,20/12/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-crumble-aux-poires-et-amandes_11238.aspx,Tarte crumble aux poires et amandes,"Si je devais refaire un essai, je mettrais moins de poudre d'amandes, plus de poires et je ne mettrais pas de pâte dans le fond du moule à tarte.",Caroline_1847,04/10/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-crumble-aux-poires-et-amandes_11238.aspx,Tarte crumble aux poires et amandes,"Le résultat est pas mal, mais je pense que si je devais refaire cette tarte, je mettrais moitié moins de sucre. J'ai également suivi le conseil de faire revenir les poires avec de la cannelle, de la cassonnade et du sucre vanillé. Pour la petite touche finale, j'ai rajouté 2 cuillères de cognac pour la pâte du dessus. ",Paddy_2,19/03/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-crumble-aux-poires-et-amandes_11238.aspx,Tarte crumble aux poires et amandes,"Excellent dessert, riche, certes mais si bon! Mes invités, 2 fois, ont été sous le charme. Merci.",laurence_521,27/10/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-crumble-aux-poires-et-amandes_11238.aspx,Tarte crumble aux poires et amandes,"C'était très bon, a manger avec une petite boule de glace à la vanille.",Marine_110,25/10/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-crumble-aux-poires-et-amandes_11238.aspx,Tarte crumble aux poires et amandes,"Délicieux, et j'ai suivi le conseil de faire revenir les poires avec de la cannelle et du sucre vanillé, un régal !!! ",celineipo8,16/09/20,5
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,Pas très convaincue par le résultat. Ce n'est pas mauvais mais pas top quand on a des invités.,polux123,26/10/20,1
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,"Délicieux ! J'en refais ce week-end... Je les ai fait dans de petits ramequins individuels, attention à ne pas les remplir trop pour que ça ne déborde pas.",chocolat1508,08/06/20,5
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,"Pas mal, mais pas assez sucré!!! J'ai été obligé d'ajouter du sucre après la cuisson car c'était très acide. Je pense qu'il faudrait monter les blanc en neige et les intégrer à la préparation pour que ce soit plus mousseux.",meme50,07/03/20,2
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,"Ouah, c'est excellent, et surtout le manger tiède c'est royal",jolybabou,11/04/20,5
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,"Délicat et savoureux! J'ai ajouté aux framboises des biscuits secs (sablés à l'orange), pas mal!",gesardine,22/05/20,4
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,"Délicieux et tout simple, un dessert qui change... agréablement !",yanjiao,21/01/20,5
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,"Bravo! C'est une recette ultra simple, et délicieuse! Elle m'a permis d'utiliser le mascarpone, et les framboises qui me restaient du jour de l'an. J'ai rajouté l'équivalent de 2 cuillères à soupe d'amandes en poudre dans l'appareil, c'est savoureux...",Pauline_333,07/01/20,5
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,"Très très bon! Pour éviter de perdre les blancs, je les ai montés en neige et je les ai rajoutés dessus. Une fois les 10 min de cuisson passées, juste 1 min au grill pour faire une meringue italienne! Succès garanti!!",Karine_291,28/02/20,4
http://www.marmiton.org/recettes/recette-avis_gratin-de-framboises_24483.aspx,Gratin de framboises,Délicieux facile et très rapide! Des amandes effilées peuvent être ajoutées juste avant la cuisson.,Delphine_2,26/08/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,Recette simple et rapide.La famille entière a apprécié ce brownie léger. Excellent avec une boule de glace vanille à côté. ,Blandine59210,22/03/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Miam ! Moi qui n'aime pas les gateaux trop gras, celui-ci me va parfaitement. Pas l'impression de faire un ""gros écart"" en le mangeant. Tout ce que j'aime. Pour le rendre encore plus light, j'ai mis moitié vrai sucre, moitié édulcorant. J'ai également monté les blancs en neige. Faites attention au temps de cuisson, sur 180° pendant 15 min, cela a donné un résultat légèrement trop cuit.",Sandrine_1255,23/03/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,Pour l'alléger encore plus je ne mets pas de sucre. Je n'en mets d'ailleurs jamais dans mes desserts au chocolat. Il y en a déjà bien assez dans une tablette (environ 100 g dans une tablette de chocolat noir de 200g).,Bettylin,26/02/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,Un régal ! Servi avec une crème anglaise maison tout le monde aime !,Marine_931,28/05/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Bref, facile mais délicieux !!!",celinerob,14/11/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Enfin donc, je ne referai pas ce gâteau!",natacha_235,12/08/20,1
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Vraiment délicieux. Gâteau léger, mais fort en goût ! J'ai utilisé 200 g de chocolat non sucré et j'ai gardé la quantité de sucre indiquée dans la recette, c'était parfait ! Par contre, dans un moule 10 x 20cm, j'ai dû le cuire 30 min à 180°C car au bout de 20 min, le centre était toujours cru. Peut-être faudra-t-il que j'utilise un moule plus grand la prochaine fois...",Sarah_newfie,24/04/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,Trop trop trop bon!!!!!!,amma,22/04/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,C'était très bon j'en referai.,frederic_536,26/11/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Sinon parfait, pas trop gras, très bon ! A servir avec une bonne boule de glace vanille...",mirco,31/08/20,4
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,On avait un pic-nic en classe et je ne savais pas quoi faire. J'ai fais ces brownies le matin avant d'aller au collège et je n'ai pas eu tout à fait le temps de les faire cuire. Mais tout le monde les a aimé et ils n'en restait plus au bout de 5 min!!!,Hind_22,01/06/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"J'ai rallongé la cuisson de 5 min, et c'était parfait.",poussinours,23/10/20,4
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Délicieux, un gâteau light qui a le mérite d'avoir du goût et une très bonne texture. La prochaine fois je ne le ferai cuire que 15 minutes.",alicia_1,06/08/20,4
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Très bon, je n'ai eu que des compliments, mais faire une crème anglaise.",stephanie_1326,30/06/20,4
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,Moi j'ai mis 200g de chocolat...on est amoureux du chocolat ou on ne l'est pas!! En tout cas c'est une recette à conseiller et en plus elle est allégée...!! pas de remords !,fanny_154,13/04/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-light_30596.aspx,Brownies light,"Excellent! J'avais rajouté des morceaux de noix pour ajouter un peu de croquant... Tout le monde a adoré! Et en plus, c'est léger.",Delphine_376,06/12/20,5
